RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio
EU,Europe,AUT,Austria,2003,Female,388,0.92909653,6.94405095,9.28682898,8121423,2.62E+11,32294.04886,2.28E+11,32070,1.355553709,56.323
CSA,Central and South America,ARG,Argentina,1991,Male,1459,1.03199247,9.8056218,9.01173564,33105763,1.90E+11,5730.72381,1.28E+11,7740,,56.747
CSA,Central and South America,ARG,Argentina,1991,Female,502,0.44575072,2.95755414,2.99219169,33105763,1.90E+11,5730.72381,1.28E+11,7740,,56.747
CSA,Central and South America,ARG,Argentina,1992,Male,1699,1.17618553,11.20134888,10.35988244,33568285,2.29E+11,6815.32933,2.04E+11,8540,,56.867
CSA,Central and South America,ARG,Argentina,1992,Female,510,0.44078373,2.96302568,2.99626348,33568285,2.29E+11,6815.32933,2.04E+11,8540,,56.867
OA,Oceania,AUS,Australia,2020,Male,2384,2.81836667,17.19231814,18.72628727,25649248,1.33E+12,51868.24756,1.38E+12,52010,0.846905537,60.829
OA,Oceania,AUS,Australia,2020,Female,755,0.98420065,5.42944785,5.84160869,25649248,1.33E+12,51868.24756,1.38E+12,52010,0.846905537,60.829
CSA,Central and South America,ARG,Argentina,1993,Male,1755,1.19189107,11.45523939,10.56115541,34027240,2.37E+11,6957.417499,2.42E+11,9390,,55.269
CSA,Central and South America,ARG,Argentina,1993,Female,494,0.42165641,2.86515997,2.86350252,34027240,2.37E+11,6957.417499,2.42E+11,9390,,55.269
CSA,Central and South America,ARG,Argentina,1994,Male,1746,1.23255469,11.09984576,10.37044956,34488696,2.57E+11,7464.474737,2.62E+11,9990,,54.689
CSA,Central and South America,ARG,Argentina,1994,Female,512,0.45581611,2.93419416,2.92872669,34488696,2.57E+11,7464.474737,2.62E+11,9990,,54.689
OA,Oceania,AUS,Australia,2021,Male,2358,2.63755439,16.61791394,18.49472398,25685412,1.56E+12,60697.24544,1.47E+12,55570,2.863910422,62.478
OA,Oceania,AUS,Australia,2021,Female,786,0.95774236,5.74755282,6.07489417,25685412,1.56E+12,60697.24544,1.47E+12,55570,2.863910422,62.478
CSA,Central and South America,ARG,Argentina,1995,Male,1707,1.16037986,10.73030886,10.00832561,34946110,2.58E+11,7383.70451,2.56E+11,9750,,49.947
CSA,Central and South America,ARG,Argentina,1995,Female,508,0.42666129,2.80929473,2.86801486,34946110,2.58E+11,7383.70451,2.56E+11,9750,,49.947
CSA,Central and South America,ARG,Argentina,1996,Male,1709,1.15319473,10.56295213,9.89239345,35389362,2.72E+11,7690.157003,2.73E+11,10320,,51.379
CSA,Central and South America,ARG,Argentina,1996,Female,536,0.45416416,2.93372783,2.98715412,35389362,2.72E+11,7690.157003,2.73E+11,10320,,51.379
EU,Europe,AUT,Austria,2004,Male,1076,3.10838918,22.43708989,27.11897898,8171966,3.01E+11,36889.23351,2.77E+11,33730,2.06120618,54.575
EU,Europe,AUT,Austria,2004,Female,346,0.87206372,5.98876421,8.23468373,8171966,3.01E+11,36889.23351,2.77E+11,33730,2.06120618,54.575
CSA,Central and South America,ARG,Argentina,1997,Male,1668,1.1292856,10.14392227,9.62494009,35815971,2.93E+11,8176.771195,2.90E+11,11200,,53.437
CSA,Central and South America,ARG,Argentina,1997,Female,547,0.45800121,2.96113641,2.98459252,35815971,2.93E+11,8176.771195,2.90E+11,11200,,53.437
CSA,Central and South America,ARG,Argentina,1997,Unknown,32,0.84790673,,,35815971,2.93E+11,8176.771195,2.90E+11,11200,,53.437
CSA,Central and South America,ARG,Argentina,1998,Male,1830,1.19026713,11.01571654,10.44730746,36233195,2.99E+11,8250.673174,2.90E+11,11590,,55.058
CSA,Central and South America,ARG,Argentina,1998,Female,528,0.41798938,2.79496379,2.84682527,36233195,2.99E+11,8250.673174,2.90E+11,11590,,55.058
CSA,Central and South America,ARG,Argentina,1998,Unknown,1,0.87719298,,,36233195,2.99E+11,8250.673174,2.90E+11,11590,,55.058
OA,Oceania,AUS,Australia,2022,Male,2455,2.45686722,17.05962272,19.02034014,26005540,1.69E+12,65099.84591,1.58E+12,60830,6.594096713,63.699
OA,Oceania,AUS,Australia,2022,Female,794,0.87238367,5.58887182,6.06185304,26005540,1.69E+12,65099.84591,1.58E+12,60830,6.594096713,63.699
CSA,Central and South America,ARG,Argentina,1999,Male,1937,1.22853863,11.5264397,10.94116747,36653031,2.84E+11,7735.32208,2.76E+11,11200,,53.735
CSA,Central and South America,ARG,Argentina,1999,Female,494,0.37475061,2.59513842,2.63277949,36653031,2.84E+11,7735.32208,2.76E+11,11200,,53.735
CSA,Central and South America,ARG,Argentina,2000,Male,2232,1.47681558,13.07939646,12.47294943,37070774,2.84E+11,7666.517834,2.76E+11,11240,,52.96
CSA,Central and South America,ARG,Argentina,2000,Female,551,0.43746477,2.90242993,2.90365693,37070774,2.84E+11,7666.517834,2.76E+11,11240,,52.96
CSA,Central and South America,ARG,Argentina,2000,Unknown,4,6.77966102,,,37070774,2.84E+11,7666.517834,2.76E+11,11240,,52.96
EU,Europe,AUT,Austria,2005,Male,1049,2.99834219,21.09840013,26.23187275,8227829,3.16E+11,38417.45779,3.19E+11,34940,2.299137856,55.139
EU,Europe,AUT,Austria,2005,Female,350,0.8705818,6.0218754,8.28142458,8227829,3.16E+11,38417.45779,3.19E+11,34940,2.299137856,55.139
CSA,Central and South America,ARG,Argentina,2001,Male,2466,1.59368214,14.16342247,13.63136155,37480493,2.69E+11,7168.975872,2.61E+11,10840,,50.99
CSA,Central and South America,ARG,Argentina,2001,Female,676,0.51614874,3.51880424,3.52358467,37480493,2.69E+11,7168.975872,2.61E+11,10840,,50.99
CSA,Central and South America,ARG,Argentina,2001,Unknown,5,2.12765957,,,37480493,2.69E+11,7168.975872,2.61E+11,10840,,50.99
CSA,Central and South America,ARG,Argentina,2002,Male,2465,1.56038335,13.91095869,13.47673085,37885028,97724004252,2579.488769,1.52E+11,9480,,48.436
CSA,Central and South America,ARG,Argentina,2002,Female,704,0.52973754,3.5998584,3.63055831,37885028,97724004252,2579.488769,1.52E+11,9480,,48.436
CSA,Central and South America,ARG,Argentina,2002,Unknown,9,2.8125,,,37885028,97724004252,2579.488769,1.52E+11,9480,,48.436
EU,Europe,AUT,Austria,2006,Male,1000,2.87711828,19.82151865,24.86006271,8268641,3.36E+11,40669.32696,3.43E+11,37750,1.441548511,55.833
EU,Europe,AUT,Austria,2006,Female,297,0.75117608,4.81304364,6.9957545,8268641,3.36E+11,40669.32696,3.43E+11,37750,1.441548511,55.833
CSA,Central and South America,ARG,Argentina,2003,Male,2616,1.61664102,14.50432309,14.14547617,38278164,1.28E+11,3333.152904,1.39E+11,10530,,51.697
CSA,Central and South America,ARG,Argentina,2003,Female,688,0.4920753,3.44255302,3.51122144,38278164,1.28E+11,3333.152904,1.39E+11,10530,,51.697
CSA,Central and South America,ARG,Argentina,2003,Unknown,3,1.26582278,,,38278164,1.28E+11,3333.152904,1.39E+11,10530,,51.697
CSA,Central and South America,ARG,Argentina,2004,Male,2476,1.59024785,13.51652463,13.24324716,38668796,1.65E+11,4258.160261,1.30E+11,10810,,53.566
CSA,Central and South America,ARG,Argentina,2004,Female,655,0.47480627,3.27319774,3.30880791,38668796,1.65E+11,4258.160261,1.30E+11,10810,,53.566
CSA,Central and South America,ARG,Argentina,2004,Unknown,3,1.4354067,,,38668796,1.65E+11,4258.160261,1.30E+11,10810,,53.566
EU,Europe,AUT,Austria,2007,Male,968,2.76745383,19.23614836,23.98088664,8295487,3.89E+11,46915.3374,3.70E+11,39400,2.168555288,56.892
EU,Europe,AUT,Austria,2007,Female,317,0.79955608,5.10652595,7.4436892,8295487,3.89E+11,46915.3374,3.70E+11,39400,2.168555288,56.892
CSA,Central and South America,ARG,Argentina,2005,Male,2403,1.54643156,12.92380851,12.71605856,39070501,1.99E+11,5086.627761,1.66E+11,11980,,54.43
CSA,Central and South America,ARG,Argentina,2005,Female,666,0.48429672,3.25089363,3.33073959,39070501,1.99E+11,5086.627761,1.66E+11,11980,,54.43
CSA,Central and South America,ARG,Argentina,2005,Unknown,2,0.79365079,,,39070501,1.99E+11,5086.627761,1.66E+11,11980,,54.43
CSA,Central and South America,ARG,Argentina,2006,Male,2502,1.61963762,13.30688593,13.10223683,39476851,2.33E+11,5890.978002,2.15E+11,14410,,55.571
CSA,Central and South America,ARG,Argentina,2006,Female,612,0.44460265,3.03406361,3.03061816,39476851,2.33E+11,5890.978002,2.15E+11,14410,,55.571
CSA,Central and South America,ARG,Argentina,2006,Unknown,5,2.73224044,,,39476851,2.33E+11,5890.978002,2.15E+11,14410,,55.571
EU,Europe,AUT,Austria,2008,Male,963,2.73921948,18.12489379,23.77651557,8321496,4.32E+11,51919.98358,4.09E+11,41660,3.215950332,57.557
EU,Europe,AUT,Austria,2008,Female,304,0.76138954,5.01697111,7.11722776,8321496,4.32E+11,51919.98358,4.09E+11,41660,3.215950332,57.557
CSA,Central and South America,ARG,Argentina,2007,Male,2355,1.42922167,12.33560574,12.20639284,39876111,2.88E+11,7210.595548,2.58E+11,16080,,55.941
CSA,Central and South America,ARG,Argentina,2007,Female,600,0.40321497,2.93523951,2.94245528,39876111,2.88E+11,7210.595548,2.58E+11,16080,,55.941
CSA,Central and South America,ARG,Argentina,2008,Male,2455,1.55280485,12.71551495,12.59558988,40273769,3.62E+11,8977.506851,3.07E+11,16910,,55.692
CSA,Central and South America,ARG,Argentina,2008,Female,613,0.43399152,2.96367335,2.97728762,40273769,3.62E+11,8977.506851,3.07E+11,16910,,55.692
CSA,Central and South America,ARG,Argentina,2008,Unknown,3,0.9118541,,,40273769,3.62E+11,8977.506851,3.07E+11,16910,,55.692
EU,Europe,AUT,Austria,2009,Male,972,2.65356265,18.54698164,23.93384213,8343323,4.02E+11,48153.32402,4.10E+11,40900,0.506308828,57.109
EU,Europe,AUT,Austria,2009,Female,306,0.75090182,4.89858801,7.14905165,8343323,4.02E+11,48153.32402,4.10E+11,40900,0.506308828,57.109
CSA,Central and South America,ARG,Argentina,2009,Male,2314,1.46135678,11.77022031,11.75085625,40684338,3.33E+11,8184.389889,3.16E+11,15750,,55.523
CSA,Central and South America,ARG,Argentina,2009,Female,586,0.40965557,2.80326612,2.81858093,40684338,3.33E+11,8184.389889,3.16E+11,15750,,55.523
CSA,Central and South America,ARG,Argentina,2009,Unknown,10,2.10526316,,,40684338,3.33E+11,8184.389889,3.16E+11,15750,,55.523
CSA,Central and South America,ARG,Argentina,2010,Male,2392,1.46434934,12.01054495,12.02085498,40788453,4.24E+11,10385.96443,3.78E+11,17450,,55.549
CSA,Central and South America,ARG,Argentina,2010,Female,567,0.3714866,2.6772207,2.70038577,40788453,4.24E+11,10385.96443,3.78E+11,17450,,55.549
CSA,Central and South America,ARG,Argentina,2010,Unknown,8,2.50783699,,,40788453,4.24E+11,10385.96443,3.78E+11,17450,,55.549
EU,Europe,AUT,Austria,2010,Male,970,2.64362804,18.47539904,23.8225461,8363404,3.92E+11,46903.76159,4.16E+11,42360,1.81353439,57.348
EU,Europe,AUT,Austria,2010,Female,294,0.72580048,4.86888794,6.85427166,8363404,3.92E+11,46903.76159,4.16E+11,42360,1.81353439,57.348
CSA,Central and South America,ARG,Argentina,2011,Male,2342,1.43216188,11.56151773,11.64517944,41261490,5.30E+11,12848.73915,4.42E+11,18770,,56.295
CSA,Central and South America,ARG,Argentina,2011,Female,586,0.3832044,2.74786974,2.7629557,41261490,5.30E+11,12848.73915,4.42E+11,18770,,56.295
CSA,Central and South America,ARG,Argentina,2011,Unknown,6,2.26415094,,,41261490,5.30E+11,12848.73915,4.42E+11,18770,,56.295
CSA,Central and South America,ARG,Argentina,2012,Male,2632,1.59201573,12.83576342,12.94712085,41733271,5.46E+11,13082.66433,4.96E+11,19180,,56.002
CSA,Central and South America,ARG,Argentina,2012,Female,631,0.41697229,2.91876262,2.94497279,41733271,5.46E+11,13082.66433,4.96E+11,19180,,56.002
CSA,Central and South America,ARG,Argentina,2012,Unknown,10,2.04081633,,,41733271,5.46E+11,13082.66433,4.96E+11,19180,,56.002
EU,Europe,AUT,Austria,2011,Male,975,2.66838173,18.12036172,23.85503187,8391643,4.32E+11,51442.27625,4.25E+11,44600,3.286579149,57.559
EU,Europe,AUT,Austria,2011,Female,313,0.78367551,5.26197475,7.27679196,8391643,4.32E+11,51442.27625,4.25E+11,44600,3.286579149,57.559
CSA,Central and South America,ARG,Argentina,2013,Male,2407,1.43784759,11.64243759,11.71324421,42202935,5.52E+11,13080.25473,5.43E+11,19700,,55.703
CSA,Central and South America,ARG,Argentina,2013,Female,590,0.37934072,2.71167056,2.72559546,42202935,5.52E+11,13080.25473,5.43E+11,19700,,55.703
CSA,Central and South America,ARG,Argentina,2013,Unknown,7,1.79028133,,,42202935,5.52E+11,13080.25473,5.43E+11,19700,,55.703
CSA,Central and South America,ARG,Argentina,2014,Male,2560,1.5405168,12.21154827,12.32535905,42669500,5.26E+11,12334.79825,5.27E+11,19280,,55.119
CSA,Central and South America,ARG,Argentina,2014,Female,688,0.4423783,3.1694506,3.14624717,42669500,5.26E+11,12334.79825,5.27E+11,19280,,55.119
CSA,Central and South America,ARG,Argentina,2014,Unknown,7,2.09580838,,,42669500,5.26E+11,12334.79825,5.27E+11,19280,,55.119
EU,Europe,AUT,Austria,2012,Male,987,2.63572516,18.01807112,24.01792365,8429991,4.09E+11,48564.91734,4.22E+11,46500,2.485675622,57.672
EU,Europe,AUT,Austria,2012,Female,289,0.6882755,4.32157436,6.69464984,8429991,4.09E+11,48564.91734,4.22E+11,46500,2.485675622,57.672
CSA,Central and South America,ARG,Argentina,2015,Male,2492,1.46301656,11.68652518,11.87280095,43131966,5.95E+11,13789.06042,5.43E+11,19730,,54.739
CSA,Central and South America,ARG,Argentina,2015,Female,608,0.37982433,2.71714664,2.75284197,43131966,5.95E+11,13789.06042,5.43E+11,19730,,54.739
CSA,Central and South America,ARG,Argentina,2015,Unknown,2,1.10497238,,,43131966,5.95E+11,13789.06042,5.43E+11,19730,,54.739
CSA,Central and South America,ARG,Argentina,2016,Male,2477,1.3786156,11.40202398,11.6808773,43590368,5.58E+11,12790.26414,5.33E+11,19860,,54.249
CSA,Central and South America,ARG,Argentina,2016,Female,569,0.33430668,2.53701386,2.55124231,43590368,5.58E+11,12790.26414,5.33E+11,19860,,54.249
CSA,Central and South America,ARG,Argentina,2016,Unknown,4,1.65975104,,,43590368,5.58E+11,12790.26414,5.33E+11,19860,,54.249
EU,Europe,AUT,Austria,2013,Male,967,2.54755256,16.75434033,23.36486422,8479823,4.30E+11,50731.12725,4.30E+11,48050,2.000156169,57.535
EU,Europe,AUT,Austria,2013,Female,324,0.77944573,5.22670378,7.46795521,8479823,4.30E+11,50731.12725,4.30E+11,48050,2.000156169,57.535
CSA,Central and South America,ARG,Argentina,2017,Male,2580,1.48086924,11.80160577,12.04492983,44044811,6.44E+11,14613.03565,5.79E+11,22990,,53.899
CSA,Central and South America,ARG,Argentina,2017,Female,636,0.38145505,2.85296041,2.82448968,44044811,6.44E+11,14613.03565,5.79E+11,22990,,53.899
CSA,Central and South America,ARG,Argentina,2017,Unknown,6,0.81521739,,,44044811,6.44E+11,14613.03565,5.79E+11,22990,,53.899
CSA,Central and South America,ARG,Argentina,2018,Male,2698,1.55102041,12.19175586,12.47245185,44494502,5.25E+11,11795.16275,5.53E+11,22460,,54.105
CSA,Central and South America,ARG,Argentina,2018,Female,615,0.37867593,2.71879835,2.70573758,44494502,5.25E+11,11795.16275,5.53E+11,22460,,54.105
CSA,Central and South America,ARG,Argentina,2018,Unknown,9,1.93548387,,,44494502,5.25E+11,11795.16275,5.53E+11,22460,,54.105
EU,Europe,AUT,Austria,2014,Male,990,2.64536127,17.8588075,23.70377465,8546356,4.43E+11,51786.37717,4.31E+11,48860,1.60581183,57.164
EU,Europe,AUT,Austria,2014,Female,324,0.79357304,5.07078837,7.41863203,8546356,4.43E+11,51786.37717,4.31E+11,48860,1.60581183,57.164
CSA,Central and South America,ARG,Argentina,2019,Male,2714,1.55759485,12.16052901,12.42593486,44938712,4.48E+11,9963.674162,5.04E+11,22100,,54.357
CSA,Central and South America,ARG,Argentina,2019,Female,578,0.34759599,2.53632481,2.51969767,44938712,4.48E+11,9963.674162,5.04E+11,22100,,54.357
CSA,Central and South America,ARG,Argentina,2019,Unknown,5,0.41666667,,,44938712,4.48E+11,9963.674162,5.04E+11,22100,,54.357
CSA,Central and South America,ARG,Argentina,2020,Male,2342,1.19860998,10.3205901,10.62172657,45376763,3.86E+11,8500.837939,4.09E+11,20240,,49.6
CSA,Central and South America,ARG,Argentina,2020,Female,506,0.2848201,2.18531664,2.18606328,45376763,3.86E+11,8500.837939,4.09E+11,20240,,49.6
CSA,Central and South America,ARG,Argentina,2020,Unknown,24,0.75709779,,,45376763,3.86E+11,8500.837939,4.09E+11,20240,,49.6
EU,Europe,AUT,Austria,2015,Male,961,2.41093828,16.40890423,22.72363987,8642699,3.82E+11,44195.81759,4.10E+11,49370,0.896563335,57.113
EU,Europe,AUT,Austria,2015,Female,290,0.67109435,4.55050654,6.59024557,8642699,3.82E+11,44195.81759,4.10E+11,49370,0.896563335,57.113
CSA,Central and South America,ARG,Argentina,2021,Male,2280,1.00244897,10.00288526,10.24507937,45808747,4.88E+11,10650.86046,4.57E+11,23350,,55.085
CSA,Central and South America,ARG,Argentina,2021,Female,570,0.27591148,2.45341278,2.44098418,45808747,4.88E+11,10650.86046,4.57E+11,23350,,55.085
CSA,Central and South America,ARG,Argentina,2021,Unknown,15,0.54190751,,,45808747,4.88E+11,10650.86046,4.57E+11,23350,,55.085
EU,Europe,AUT,Austria,2016,Male,907,2.32432987,15.14470954,21.11677226,8736668,3.96E+11,45307.58786,4.04E+11,52680,0.891591753,57.426
EU,Europe,AUT,Austria,2016,Female,297,0.7131366,4.82975241,6.68220298,8736668,3.96E+11,45307.58786,4.04E+11,52680,0.891591753,57.426
AS,Asia,ARM,Armenia,1991,Male,54,0.42986786,3.43421998,3.08289564,3617631,2069870130,572.1617627,,2470,,64.064
AS,Asia,ARM,Armenia,1991,Female,26,0.23927848,1.34803013,1.39769917,3617631,2069870130,572.1617627,,2470,,64.064
AS,Asia,ARM,Armenia,1992,Male,64,0.46129451,4.20323717,3.58382798,3574555,1272835453,356.0822126,1063715604,1250,,63.616
AS,Asia,ARM,Armenia,1992,Female,19,0.15898251,1.00201832,1.00010527,3574555,1272835453,356.0822126,1063715604,1250,,63.616
EU,Europe,AUT,Austria,2017,Male,964,2.415919,15.80491191,22.2903728,8797566,4.17E+11,47429.15846,3.96E+11,53670,2.081269114,57.703
EU,Europe,AUT,Austria,2017,Female,260,0.59952038,4.02643097,5.81611763,8797566,4.17E+11,47429.15846,3.96E+11,53670,2.081269114,57.703
AS,Asia,ARM,Armenia,1993,Male,71,0.48217317,4.19645442,3.92894693,3457349,1201312829,347.4664633,1200546515,1440,,60.859
AS,Asia,ARM,Armenia,1993,Female,35,0.2739726,1.85092643,1.81893774,3457349,1201312829,347.4664633,1200546515,1440,,60.859
EU,Europe,AUT,Austria,2018,Male,950,2.32552447,15.50082568,21.85541927,8840521,4.55E+11,51466.55656,4.33E+11,56380,1.998379814,58.297
EU,Europe,AUT,Austria,2018,Female,259,0.60059364,3.84807852,5.76714239,8840521,4.55E+11,51466.55656,4.33E+11,56380,1.998379814,58.297
EU,Europe,AUT,Austria,2019,Male,868,2.12880757,14.00937742,19.87502092,8879920,4.45E+11,50067.58573,4.53E+11,59530,1.530895642,58.514
EU,Europe,AUT,Austria,2019,Female,245,0.57495541,3.6206962,5.43195577,8879920,4.45E+11,50067.58573,4.53E+11,59530,1.530895642,58.514
EU,Europe,AUT,Austria,2020,Male,838,1.84695407,12.8727249,19.09701649,8916864,4.35E+11,48789.49785,4.37E+11,57830,1.381910634,57.648
EU,Europe,AUT,Austria,2020,Female,234,0.50619768,3.61365421,5.16701721,8916864,4.35E+11,48789.49785,4.37E+11,57830,1.381910634,57.648
EU,Europe,AUT,Austria,2021,Male,879,1.91045425,13.5629348,19.9390351,8955797,4.79E+11,53517.89045,4.76E+11,60760,2.766666667,57.2
EU,Europe,AUT,Austria,2021,Female,220,0.47876045,3.29927392,4.84252761,8955797,4.79E+11,53517.89045,4.76E+11,60760,2.766666667,57.2
AS,Asia,AZE,Azerbaijan,1992,Male,106,0.37065529,3.77296634,2.98314243,7382050,444658671.6,60.23512054,,,-10.63009716,72.44
AS,Asia,AZE,Azerbaijan,1992,Female,38,0.16769638,1.08935611,1.0235966,7382050,444658671.6,60.23512054,,,-10.63009716,72.44
AS,Asia,AZE,Azerbaijan,1993,Male,83,0.28287097,2.7893924,2.31043314,7494800,1570392598,209.5309545,802779412.2,3230,1128.000024,72.368
AS,Asia,AZE,Azerbaijan,1993,Female,36,0.15340691,1.0284657,0.96254111,7494800,1570392598,209.5309545,802779412.2,3230,1128.000024,72.368
AS,Asia,AZE,Azerbaijan,1994,Male,28,0.08968035,1.09627649,0.77173254,7596550,1193141110,157.0635499,601751458.6,2610,1662.215949,72.805
AS,Asia,AZE,Azerbaijan,1994,Female,19,0.08017216,0.54964783,0.50480897,7596550,1193141110,157.0635499,601751458.6,2610,1662.215949,72.805
AS,Asia,AZE,Azerbaijan,1995,Male,42,0.15323434,1.48160618,1.14744693,7684850,2417331193,314.5580191,1391519161,2310,411.7596418,73.276
AS,Asia,AZE,Azerbaijan,1995,Female,7,0.02989026,0.18006317,0.18498943,7684850,2417331193,314.5580191,1391519161,2310,411.7596418,73.276
AS,Asia,AZE,Azerbaijan,1996,Male,56,0.21522733,1.91271509,1.51819118,7763000,3176507376,409.1855438,1885441931,2360,19.79480281,72.628
AS,Asia,AZE,Azerbaijan,1996,Female,13,0.05849795,0.38491936,0.34215028,7763000,3176507376,409.1855438,1885441931,2360,19.79480281,72.628
AS,Asia,AZE,Azerbaijan,1997,Male,86,0.33986721,2.83542029,2.31475251,7838250,3962362387,505.5162042,3237745487,2520,3.674348097,71.569
AS,Asia,AZE,Azerbaijan,1997,Female,21,0.09696634,0.61828816,0.54960873,7838250,3962362387,505.5162042,3237745487,2520,3.674348097,71.569
AS,Asia,AZE,Azerbaijan,1998,Male,41,0.16613315,1.27972478,1.05311826,7913000,4446368571,561.9068079,4068114821,2790,-0.772697886,70.317
AS,Asia,AZE,Azerbaijan,1998,Female,15,0.0693802,0.42009486,0.37314361,7913000,4446368571,561.9068079,4068114821,2790,-0.772697886,70.317
AS,Asia,AZE,Azerbaijan,1999,Male,44,0.18092849,1.27102135,1.12256353,7982750,4581248567,573.8935287,4785136748,3120,-8.525170005,69.208
AS,Asia,AZE,Azerbaijan,1999,Female,10,0.04550419,0.33487838,0.24611144,7982750,4581248567,573.8935287,4785136748,3120,-8.525170005,69.208
AS,Asia,AZE,Azerbaijan,2000,Male,46,0.18763257,1.31894496,1.16858043,8048600,5272615723,655.0972496,5110511673,3320,1.805003037,67.8
AS,Asia,AZE,Azerbaijan,2000,Female,16,0.0721208,0.38835528,0.38908613,8048600,5272615723,655.0972496,5110511673,3320,1.805003037,67.8
